,cc,NZ,N,Z,A,el,o,mass,mass_err,binding,binding_err,B,beta,beta_err,u,atomic_mass,atomic_mass_err,umass,umass_err,precision
2257,,23,97,74,171,W,x,-47086.09,27.945,8008.115,0.163,B-,-5835.81,39.52,170,949451.0,30.0,170.949451,2.9999999999999997e-05,1.7549047291178487e-07
2258,,21,96,75,171,Re,x,-41250.28,27.945,7969.412,0.163,B-,-6948.339,33.145,170,955716.0,30.0,170.955716,2.9999999999999997e-05,1.75484041726923e-07
2259,,19,95,76,171,Os,,-34301.942,17.823,7924.204,0.104,B-,-7889.916,42.395,170,963175.348,19.133,170.963175348,1.9132999999999998e-05,1.1191298922153427e-07
2260,,17,94,77,171,Ir,-a,-26412.025,38.466,7873.489,0.225,B-,-8942.323,82.291,170,971645.522,41.295,170.971645522,4.1295e-05,2.4153127773860203e-07
2261,,15,93,78,171,Pt,-a,-17469.702,72.747,7816.619,0.425,B-,-9907.407,75.639,170,981245.502,78.097,170.981245502,7.8097e-05,4.567576974346375e-07
2262,,13,92,79,171,Au,-p,-7562.295,20.713,7754.106,0.121,B-,-11043.0,303.0,170,991881.542,22.236,170.991881542,2.2236e-05,1.300412616053837e-07
2263,,11,91,80,171,Hg,-a,3480.0,303.0,7685.0,2.0,B-,,,171,3736.0,325.0,171.003736,0.000325,1.9005432723411376e-06
2264,0,42,107,65,172,Tb,x,-39850.0,503.0,8007.0,3.0,B-,8159.0,585.0,171,957219.0,540.0,171.957219,0.00054,3.1403159642864425e-06
2265,,40,106,66,172,Dy,x,-48009.0,298.0,8050.0,2.0,B-,3474.0,357.0,171,948460.0,320.0,171.94846,0.00031999999999999997,1.8610227739172539e-06
2266,,38,105,67,172,Ho,x,-51484.0,196.0,8066.0,1.0,B-,5000.0,196.0,171,944730.0,210.0,171.94473,0.00020999999999999998,1.2213226889826749e-06
2267,,36,104,68,172,Er,,-56483.612,4.008,8090.41,0.023,B-,890.767,4.543,171,939362.344,4.302,171.939362344,4.302e-06,2.502044872885457e-08
2268,,34,103,69,172,Tm,,-57374.379,5.503,8091.041,0.032,B-,1881.067,5.503,171,938406.067,5.907,171.938406067,5.9069999999999995e-06,3.43553260444801e-08
2269,,32,102,70,172,Yb,,-59255.446,0.014,8097.429,0.0,B-,-2519.466,2.336,171,936386.658,0.014,171.936386658,1.4e-08,8.142546363875558e-11
2270,,30,101,71,172,Lu,,-56735.98,2.336,8078.232,0.014,B-,-333.754,24.54,171,939091.417,2.507,171.939091417,2.507e-06,1.4580744723838452e-08
2271,,28,100,72,172,Hf,x,-56402.226,24.428,8071.743,0.142,B-,-5072.248,37.117,171,939449.716,26.224,171.939449716,2.6223999999999998e-05,1.525188084719088e-07
2272,,26,99,73,172,Ta,x,-51329.977,27.945,8037.705,0.162,B-,-2232.791,39.52,171,944895.0,30.0,171.944895,2.9999999999999997e-05,1.7447450242707118e-07
2273,,24,98,74,172,W,x,-49097.186,27.945,8020.175,0.162,B-,-7560.08,47.974,171,947292.0,30.0,171.947292,2.9999999999999997e-05,1.7447207019695312e-07
2274,,22,97,75,172,Re,,-41537.106,38.995,7971.672,0.227,B-,-4293.264,41.036,171,955408.079,41.862,171.955408079,4.1862e-05,2.434468358259933e-07
2275,,20,96,76,172,Os,,-37243.842,12.782,7942.163,0.074,B-,-9864.473,34.832,171,960017.088,13.721,171.960017088,1.3721e-05,7.979180412024687e-08
2276,,18,95,77,172,Ir,-a,-27379.369,32.402,7880.263,0.188,B-,-6272.449,34.023,171,970607.036,34.785,171.970607036,3.478499999999999e-05,2.022729383790462e-07
2277,,16,94,78,172,Pt,,-21106.92,10.377,7839.247,0.06,B-,-11788.914,57.108,171,977340.788,11.139,171.977340788,1.1139e-05,6.477016070234086e-08
2278,,14,93,79,172,Au,-a,-9318.006,56.158,7766.158,0.326,B-,-8259.262,140.853,171,989996.708,60.287,171.989996708,6.0286999999999994e-05,3.505262000926347e-07
2279,,12,92,80,172,Hg,-a,-1058.744,150.079,7713.591,0.873,B-,,,171,998863.391,161.116,171.998863391,0.000161116,9.3672712030509e-07
2280,0,41,107,66,173,Dy,x,-43939.0,401.0,8027.0,2.0,B-,5412.0,499.0,172,952830.0,430.0,172.95283,0.00043,2.4862270250217934e-06
2281,,39,106,67,173,Ho,x,-49351.0,298.0,8054.0,2.0,B-,4304.0,357.0,172,947020.0,320.0,172.94702,0.00031999999999999997,1.8502776168100494e-06
2282,,37,105,68,173,Er,x,-53654.0,196.0,8074.0,1.0,B-,2602.0,196.0,172,942400.0,210.0,172.9424,0.00020999999999999998,1.2142771234815754e-06
2283,,35,104,69,173,Tm,p2n,-56256.059,4.4,8084.463,0.025,B-,1295.166,4.4,172,939606.632,4.723,172.939606632,4.7229999999999995e-06,2.731011184760077e-08
2284,,33,103,70,173,Yb,,-57551.225,0.011,8087.427,0.0,B-,-670.31,1.567,172,938216.215,0.012,172.938216215,1.2e-08,6.938894284119004e-11
2285,,31,102,71,173,Lu,,-56880.916,1.567,8079.03,0.009,B-,-1469.132,27.989,172,938935.822,1.682,172.938935822,1.682e-06,9.725976351162608e-09
2286,,29,101,72,173,Hf,x,-55411.784,27.945,8066.016,0.162,B-,-3015.246,39.52,172,940513.0,30.0,172.940513,2.9999999999999997e-05,1.7347005325467026e-07
2287,,27,100,73,173,Ta,x,-52396.538,27.945,8044.064,0.162,B-,-3669.155,39.52,172,943750.0,30.0,172.94375,2.9999999999999997e-05,1.7346680640381627e-07
2288,,25,99,74,173,W,x,-48727.383,27.945,8018.333,0.162,B-,-5173.518,39.52,172,947689.0,30.0,172.947689,2.9999999999999997e-05,1.7346285558056805e-07
2289,,23,98,75,173,Re,x,-43553.865,27.945,7983.906,0.162,B-,-6115.608,31.697,172,953243.0,30.0,172.953243,2.9999999999999997e-05,1.734572852155192e-07
2290,,21,97,76,173,Os,,-37438.257,14.959,7944.033,0.086,B-,-7169.822,18.583,172,959808.375,16.059,172.959808375,1.6059e-05,9.28481602221826e-08
2291,,19,96,77,173,Ir,,-30268.435,11.026,7898.067,0.064,B-,-8325.524,57.052,172,967505.496,11.837,172.967505496,1.1836999999999999e-05,6.84348193960266e-08
2292,,17,95,78,173,Pt,-a,-21942.911,55.977,7845.42,0.324,B-,-9110.471,60.421,172,976443.315,60.093,172.976443315,6.0093e-05,3.4740568627929994e-07
2293,,15,94,79,173,Au,+a,-12832.44,22.784,7788.237,0.132,B-,-10123.0,197.0,172,986223.808,24.459,172.986223808,2.4458999999999997e-05,1.413927621609187e-07
2294,,13,93,80,173,Hg,-a,-2710.0,196.0,7725.0,1.0,B-,,,172,997091.0,210.0,172.997091,0.00020999999999999998,1.213893244019924e-06
2295,0,42,108,66,174,Dy,x,-41370.0,503.0,8012.0,3.0,B-,4319.0,585.0,173,955587.0,540.0,173.955587,0.00054,3.104240624361205e-06
2296,,40,107,67,174,Ho,x,-45690.0,298.0,8033.0,2.0,B-,6260.0,422.0,173,950950.0,320.0,173.95095,0.00031999999999999997,1.8395990363950295e-06
2297,,38,106,68,174,Er,x,-51949.0,298.0,8064.0,2.0,B-,1915.0,301.0,173,944230.0,320.0,173.94423,0.00031999999999999997,1.83967010575746e-06
2298,,36,105,69,174,Tm,+,-53864.512,44.721,8070.642,0.257,B-,3080.0,44.721,173,942174.064,48.01,173.942174064,4.8009999999999996e-05,2.7601126787305347e-07
2299,,34,104,70,174,Yb,,-56944.512,0.011,8083.847,0.0,B-,-1374.317,1.567,173,938867.548,0.011,173.938867548,1.1e-08,6.324060950301664e-11
2300,,32,103,71,174,Lu,,-55570.195,1.567,8071.453,0.009,B-,274.286,2.169,173,940342.938,1.682,173.940342938,1.682e-06,9.66998208460207e-09
2301,,30,102,72,174,Hf,,-55844.481,2.259,8068.533,0.013,B-,-4103.715,28.036,173,940048.48,2.424,173.94004848,2.424e-06,1.3935836060656938e-08
2302,,28,101,73,174,Ta,x,-51740.766,27.945,8040.452,0.161,B-,-1513.678,39.52,173,944454.0,30.0,173.944454,2.9999999999999997e-05,1.7246885031471021e-07
2303,,26,100,74,174,W,x,-50227.088,27.945,8027.256,0.161,B-,-6553.992,39.52,173,946079.0,30.0,173.946079,2.9999999999999997e-05,1.7246723911494433e-07
2304,,24,99,75,174,Re,x,-43673.096,27.945,7985.094,0.161,B-,-3677.681,29.767,173,953115.0,30.0,173.953115,2.9999999999999997e-05,1.7246026321517726e-07
2305,,22,98,76,174,Os,,-39995.416,10.254,7959.461,0.059,B-,-9131.924,26.395,173,957063.152,11.008,173.957063152,1.1007999999999999e-05,6.327998300581472e-08
2306,,20,97,77,174,Ir,,-30863.492,24.322,7902.483,0.14,B-,-5545.329,26.433,173,966866.676,26.111,173.966866676,2.6110999999999998e-05,1.5009179908165927e-07
2307,,18,96,78,174,Pt,-a,-25318.163,10.351,7866.117,0.059,B-,-11083.0,89.0,173,972819.832,11.112,173.972819832,1.1112e-05,6.387204628131281e-08
2308,,16,95,79,174,Au,-a,-14235.0,89.0,7798.0,1.0,B-,-7594.0,89.0,173,984718.0,95.0,173.984718,9.499999999999999e-05,5.460249675491614e-07
2309,,14,94,80,174,Hg,-a,-6641.009,19.211,7749.784,0.11,B-,,,173,992870.583,20.624,173.992870583,2.0623999999999998e-05,1.1853359238740595e-07
2310,0,41,108,67,175,Ho,x,-43203.0,401.0,8019.0,2.0,B-,5449.0,566.0,174,953620.0,430.0,174.95362,0.00043,2.4577942428399023e-06
2311,,39,107,68,175,Er,x,-48652.0,401.0,8045.0,2.0,B-,3659.0,404.0,174,947770.0,430.0,174.94777,0.00043,2.45787642791903e-06
2312,,37,106,69,175,Tm,+,-52310.549,50.0,8061.766,0.286,B-,2385.0,50.0,174,943842.313,53.677,174.943842313,5.3676999999999994e-05,3.06824174491172e-07
2313,,35,105,70,175,Yb,,-54695.549,0.071,8070.925,0.0,B-,470.033,1.206,174,941281.91,0.076,174.94128191,7.599999999999999e-08,4.3443147992421154e-10
2314,,33,104,71,175,Lu,,-55165.582,1.207,8069.14,0.007,B-,-683.92,1.952,174,940777.308,1.295,174.940777308,1.2949999999999999e-06,7.402505121604829e-09
2315,,31,103,72,175,Hf,,-54481.662,2.282,8060.761,0.013,B-,-2073.015,28.038,174,941511.527,2.449,174.941511527,2.4489999999999998e-06,1.3998964446023023e-08
2316,,29,102,73,175,Ta,x,-52408.647,27.945,8044.445,0.16,B-,-2775.852,39.52,174,943737.0,30.0,174.943737,2.9999999999999997e-05,1.7148370392933814e-07
2317,,27,101,74,175,W,x,-49632.795,27.945,8024.112,0.16,B-,-4344.488,39.52,174,946717.0,30.0,174.946717,2.9999999999999997e-05,1.7148078291746392e-07
2318,,25,100,75,175,Re,x,-45288.307,27.945,7994.816,0.16,B-,-5182.931,30.324,174,951381.0,30.0,174.951381,2.9999999999999997e-05,1.714762114395656e-07
2319,,23,99,76,175,Os,,-40105.376,11.775,7960.729,0.067,B-,-6710.87,17.089,174,956945.105,12.64,174.956945105,1.264e-05,7.224634605053337e-08
2320,,21,98,77,175,Ir,,-33394.506,12.384,7917.91,0.071,B-,-7681.04,22.001,174,964149.521,13.295,174.964149521,1.3294999999999999e-05,7.598699525815871e-08
2321,,19,97,78,175,Pt,,-25713.466,18.185,7869.548,0.104,B-,-8309.511,42.705,174,972395.457,19.522,174.972395457,1.9521999999999997e-05,1.1157188509085473e-07
2322,,17,96,79,175,Au,-a,-17403.955,38.64,7817.595,0.221,B-,-9431.379,82.504,174,981316.085,41.481,174.981316085,4.1481e-05,2.370595954361775e-07
2323,,15,95,80,175,Hg,-a,-7972.576,72.896,7759.231,0.417,B-,,,174,991441.086,78.257,174.991441086,7.8257e-05,4.4720472906752275e-07
2324,0,42,109,67,176,Ho,x,-39290.0,503.0,7997.0,3.0,B-,7340.0,643.0,175,957820.0,540.0,175.95782,0.00054,3.068917312114915e-06
2325,,40,108,68,176,Er,x,-46631.0,401.0,8034.0,2.0,B-,2741.0,413.0,175,949940.0,430.0,175.94994,0.00043,2.4438769345417224e-06
2326,,38,107,69,176,Tm,+,-49371.314,100.0,8045.121,0.568,B-,4120.0,100.0,175,946997.711,107.354,175.946997711,0.00010735399999999999,6.101496552747848e-07
2327,,36,106,70,176,Yb,,-53491.314,0.015,8064.085,0.0,B-,-109.078,1.212,175,942574.708,0.015,175.942574708,1.5e-08,8.525508976377369e-11
2328,,34,105,71,176,Lu,,-53382.236,1.212,8059.02,0.007,B-,1194.085,0.874,175,942691.809,1.301,175.942691809,1.301e-06,7.394453197364631e-09
2329,,32,104,72,176,Hf,,-54576.321,1.481,8061.359,0.008,B-,-3210.948,30.775,175,941409.905,1.59,175.941409905,1.59e-06,9.037099343801578e-09
2330,,30,103,73,176,Ta,x,-51365.374,30.739,8038.67,0.175,B-,-723.771,41.543,175,944857.0,33.0,175.944857,3.2999999999999996e-05,1.8755876450540406e-07
2331,,28,102,74,176,W,x,-50641.603,27.945,8030.112,0.159,B-,-5578.718,39.52,175,945634.0,30.0,175.945634,2.9999999999999997e-05,1.7050721474566398e-07
2332,,26,101,75,176,Re,x,-45062.885,27.945,7993.97,0.159,B-,-2964.945,39.52,175,951623.0,30.0,175.951623,2.9999999999999997e-05,1.7050141106115285e-07
2333,,24,100,76,176,Os,x,-42097.94,27.945,7972.679,0.159,B-,-8219.614,32.58,175,954806.0,30.0,175.954806,2.9999999999999997e-05,1.704983267123718e-07
2334,,22,99,77,176,Ir,,-33878.326,16.75,7921.531,0.095,B-,-4944.459,21.035,175,963630.119,17.981,175.963630119,1.7981e-05,1.0218588913993124e-07
2335,,20,98,78,176,Pt,,-28933.867,12.724,7888.992,0.072,B-,-10412.904,35.541,175,968938.214,13.66,175.968938214,1.366e-05,7.762733661203178e-08
2336,,18,97,79,176,Au,-a,-18520.963,33.185,7825.383,0.189,B-,-6736.013,34.998,175,980116.927,35.625,175.980116927,3.5625e-05,2.02437642513773e-07
2337,,16,96,80,176,Hg,,-11784.95,11.119,7782.665,0.063,B-,-12366.544,75.904,175,987348.335,11.937,175.987348335,1.1937e-05,6.782873946868824e-08
2338,,14,95,81,176,Tl,-p,581.594,75.086,7707.955,0.427,B-,,,176,624.367,80.607,176.000624367,8.0607e-05,4.5799269343452257e-07
2339,0,41,109,68,177,Er,x,-42858.0,503.0,8013.0,3.0,B-,4611.0,585.0,176,953990.0,540.0,176.95399,0.00054,3.0516407118031076e-06
2340,,39,108,69,177,Tm,x,-47469.0,298.0,8035.0,2.0,B-,3517.0,298.0,176,949040.0,320.0,176.94904,0.00031999999999999997,1.8084302689633128e-06
2341,,37,107,70,177,Yb,-n,-50986.397,0.22,8049.973,0.001,B-,1397.409,1.24,176,945263.848,0.236,176.945263848,2.3599999999999997e-07,1.3337457859438913e-09
2342,,35,106,71,177,Lu,,-52383.806,1.22,8053.448,0.007,B-,496.81,0.791,176,943763.668,1.31,176.943763668,1.31e-06,7.4034821733415596e-09
2343,,33,105,72,177,Hf,,-52880.616,1.408,8051.835,0.008,B-,-1166.0,3.0,176,943230.32,1.511,176.94323032,1.5109999999999998e-06,8.539462048179927e-09
2344,,31,104,73,177,Ta,-,-51714.616,3.314,8040.827,0.019,B-,-2012.89,28.141,176,944482.073,3.557,176.944482073,3.5569999999999996e-06,2.0102350513154337e-08
2345,,29,103,74,177,W,x,-49701.726,27.945,8025.035,0.158,B-,-3432.555,39.52,176,946643.0,30.0,176.946643,2.9999999999999997e-05,1.695426343861183e-07
